movieId,success,total,alpha,beta
132735,2,11,3,10
132739,0,2,1,3
132741,0,2,1,3
132745,1,3,2,3
132747,2,9,3,8
132749,1,2,2,2
132753,0,2,1,3
132756,0,2,1,3
132758,11,17,12,7
132760,1,4,2,4
132762,0,2,1,3
132764,1,3,2,3
132766,0,5,1,6
132768,1,1,2,1
132772,0,2,1,3
132780,0,1,1,2
132782,1,3,2,3
132788,1,5,2,5
132790,0,2,1,3
132792,3,6,4,4
132794,2,7,3,6
132796,253,1224,254,972
132798,21,153,22,133
132800,48,176,49,129
132804,0,2,1,3
132806,1,2,2,2
132808,0,2,1,3
132812,0,2,1,3
132814,0,1,1,2
132816,0,1,1,2
132818,1,2,2,2
132820,0,1,1,2
132822,0,1,1,2
132824,0,1,1,2
132826,0,4,1,5
132832,0,3,1,4
132836,0,1,1,2
132838,0,1,1,2
132840,0,3,1,4
132844,3,8,4,6
132846,11,21,12,11
132852,0,2,1,3
132854,0,1,1,2
132858,0,1,1,2
132860,0,1,1,2
132862,0,2,1,3
132864,0,1,1,2
132870,1,1,2,1
132872,0,2,1,3
132874,7,12,8,6
132877,1,2,2,2
132879,2,3,3,2
132883,54,108,55,55
132886,0,2,1,3
132888,37,84,38,48
132890,1,1,2,1
132892,0,1,1,2
132894,0,4,1,5
132896,0,3,1,4
132898,1,4,2,4
132900,1,1,2,1
132902,5,8,6,4
132904,1,3,2,3
132906,1,24,2,24
132908,1,7,2,7
132910,2,9,3,8
132912,1,5,2,5
132914,0,3,1,4
132916,2,7,3,6
132918,0,4,1,5
132920,0,1,1,2
132922,2,8,3,7
132924,1,11,2,11
132926,0,2,1,3
132930,0,1,1,2
132936,0,1,1,2
132938,0,2,1,3
132940,1,2,2,2
132942,0,5,1,6
132944,1,5,2,5
132946,0,1,1,2
132948,1,1,2,1
132950,6,10,7,5
132952,26,44,27,19
132954,3,13,4,11
132958,2,9,3,8
132961,146,312,147,167
132965,18,48,19,31
132967,1,3,2,3
132969,2,7,3,6
132971,13,27,14,15
132973,0,1,1,2
132975,3,3,4,1
132977,6,28,7,23
132979,4,32,5,29
132981,0,5,1,6
132983,0,2,1,3
132987,0,7,1,8
132989,9,32,10,24
132991,9,40,10,32
132993,1,6,2,6
132995,3,11,4,9
132997,13,46,14,34
132999,0,1,1,2
133001,69,118,70,50
133005,0,1,1,2
133013,1,1,2,1
133015,0,1,1,2
133017,2,2,3,1
133019,0,3,1,4
133021,0,1,1,2
133029,0,3,1,4
133037,0,3,1,4
133045,0,2,1,3
133047,0,7,1,8
133055,0,4,1,5
133057,0,1,1,2
133059,0,1,1,2
133063,0,1,1,2
133067,1,3,2,3
133069,1,2,2,2
133071,0,4,1,5
133073,0,2,1,3
133075,1,3,2,3
133077,2,8,3,7
133079,3,5,4,3
133081,0,2,1,3
133083,0,3,1,4
133085,0,2,1,3
133087,0,9,1,10
133089,0,8,1,9
133091,1,4,2,4
133093,1,3,2,3
133095,1,1,2,1
133097,0,2,1,3
133099,0,1,1,2
133101,1,1,2,1
133105,1,2,2,2
133107,1,2,2,2
133109,0,1,1,2
133115,1,2,2,2
133117,1,5,2,5
133119,2,7,3,6
133121,0,13,1,14
133123,42,77,43,36
133125,14,40,15,27
133127,24,57,25,34
133129,6,21,7,16
133131,2,14,3,13
133133,16,31,17,16
133135,9,25,10,17
133137,7,26,8,20
133139,25,56,26,32
133141,10,28,11,19
133143,14,32,15,19
133145,13,38,14,26
133147,19,36,20,18
133149,8,26,9,19
133151,15,37,16,23
133153,11,28,12,18
133155,8,31,9,24
133157,6,23,7,18
133159,12,31,13,20
133161,6,24,7,19
133163,7,27,8,21
133165,7,34,8,28
133167,29,70,30,42
133169,15,42,16,28
133171,4,16,5,13
133173,8,26,9,19
133175,1,8,2,8
133177,0,1,1,2
133179,1,2,2,2
133181,0,1,1,2
133183,5,10,6,6
133185,42,93,43,52
133187,0,1,1,2
133189,0,2,1,3
133191,1,2,2,2
133195,168,621,169,454
133197,1,2,2,2
133199,2,11,3,10
133201,7,11,8,5
133203,8,11,9,4
133205,27,47,28,21
133207,13,26,14,14
133209,8,11,9,4
133213,1,1,2,1
133215,8,18,9,11
133217,6,15,7,10
133219,42,96,43,55
133221,5,7,6,3
133223,1,6,2,6
133225,1,10,2,10
133227,0,2,1,3
133229,13,26,14,14
133231,3,8,4,6
133233,4,9,5,6
133235,2,7,3,6
133237,1,8,2,8
133239,0,4,1,5
133241,5,11,6,7
133243,0,2,1,3
133255,4,10,5,7
133259,0,3,1,4
133262,1,5,2,5
133264,1,2,2,2
133266,0,1,1,2
133270,2,3,3,2
133272,1,5,2,5
133274,0,2,1,3
133276,6,18,7,13
133279,1,1,2,1
133281,17,134,18,118
133283,0,1,1,2
133285,4,5,5,2
133287,1,2,2,2
133289,1,6,2,6
133291,5,7,6,3
133293,1,4,2,4
133295,11,23,12,13
133297,2,2,3,1
133299,1,3,2,3
133301,0,1,1,2
133303,0,5,1,6
133305,2,10,3,9
133307,1,1,2,1
133309,1,5,2,5
133311,1,3,2,3
133313,3,4,4,2
133315,1,4,2,4
133317,1,3,2,3
133319,2,8,3,7
133321,1,2,2,2
133323,5,7,6,3
133325,5,9,6,5
133327,1,3,2,3
133329,2,2,3,1
133331,2,6,3,5
133333,11,21,12,11
133335,5,9,6,5
133337,1,4,2,4
133339,1,2,2,2
133341,1,1,2,1
133343,3,7,4,5
133345,0,7,1,8
133347,7,30,8,24
133349,6,23,7,18
133351,0,1,1,2
133353,0,5,1,6
133355,0,2,1,3
133357,30,48,31,19
133359,0,1,1,2
133361,27,44,28,18
133365,4,11,5,8
133367,7,14,8,8
133369,1,2,2,2
133371,6,18,7,13
133373,1,2,2,2
133375,2,4,3,3
133377,31,157,32,127
133379,0,3,1,4
133381,0,5,1,6
133383,7,25,8,19
133385,4,16,5,13
133387,1,5,2,5
133389,39,91,40,53
133391,2,7,3,6
133393,1,3,2,3
133395,1,2,2,2
133397,1,2,2,2
133399,2,7,3,6
133401,0,2,1,3
133404,2,9,3,8
133407,0,1,1,2
133409,0,2,1,3
133413,1,10,2,10
133415,0,4,1,5
133417,1,21,2,21
133419,485,1413,486,929
133421,0,2,1,3
133423,1,4,2,4
133429,1,4,2,4
133437,10,16,11,7
133439,4,7,5,4
133441,4,8,5,5
133443,0,1,1,2
133447,0,2,1,3
133453,0,1,1,2
133455,0,2,1,3
133457,5,13,6,9
133461,0,1,1,2
133463,0,5,1,6
133469,0,1,1,2
133471,0,1,1,2
133473,1,4,2,4
133479,0,3,1,4
133483,0,1,1,2
133489,0,1,1,2
133493,0,1,1,2
133499,1,1,2,1
133501,0,1,1,2
133503,1,1,2,1
133505,2,5,3,4
133507,0,1,1,2
133509,3,6,4,4
133511,0,1,1,2
133515,1,3,2,3
133517,0,3,1,4
133519,0,1,1,2
133523,0,1,1,2
133525,0,1,1,2
133527,0,1,1,2
133529,1,2,2,2
133531,0,1,1,2
133533,2,5,3,4
133539,2,3,3,2
133541,0,2,1,3
133543,2,4,3,3
133545,20,87,21,68
133547,1,5,2,5
133549,0,1,1,2
133551,0,1,1,2
133555,0,4,1,5
133557,1,3,2,3
133559,2,4,3,3
133561,0,1,1,2
133563,1,3,2,3
133565,0,1,1,2
133567,0,2,1,3
133569,1,3,2,3
133571,0,2,1,3
133573,0,1,1,2
133575,1,3,2,3
133577,2,5,3,4
133579,2,4,3,3
133581,2,14,3,13
133583,8,28,9,21
133585,0,6,1,7
133587,1,3,2,3
133591,4,7,5,4
133593,4,13,5,10
133596,2,3,3,2
133600,0,1,1,2
133602,8,13,9,6
133606,0,1,1,2
133610,0,7,1,8
133614,1,2,2,2
133616,1,1,2,1
133618,2,3,3,2
133620,1,3,2,3
133622,0,2,1,3
133624,0,3,1,4
133626,1,1,2,1
133638,0,2,1,3
133643,1,6,2,6
133645,475,982,476,508
133647,4,16,5,13
133649,2,7,3,6
133651,0,2,1,3
133653,10,25,11,16
133655,8,14,9,7
133657,1,2,2,2
133661,2,4,3,3
133663,1,1,2,1
133665,1,1,2,1
133667,4,8,5,5
133671,4,11,5,8
133673,1,3,2,3
133675,1,3,2,3
133677,1,3,2,3
133679,1,5,2,5
133689,3,26,4,24
133691,8,13,9,6
133693,3,10,4,8
133695,5,12,6,8
133697,6,14,7,9
133699,14,26,15,13
133701,0,2,1,3
133703,11,25,12,15
133706,1,1,2,1
133708,1,2,2,2
133710,5,33,6,29
133712,160,233,161,74
133714,5,17,6,13
133716,51,87,52,37
133718,1,5,2,5
133720,1,7,2,7
133722,0,3,1,4
133724,0,3,1,4
133727,2,4,3,3
133729,5,36,6,32
133731,5,30,6,26
133733,0,5,1,6
133735,0,1,1,2
133737,0,2,1,3
133739,4,10,5,7
133741,12,24,13,13
133743,8,16,9,9
133745,0,2,1,3
133747,3,39,4,37
133749,2,4,3,3
133751,0,1,1,2
133753,4,28,5,25
133755,0,1,1,2
133757,0,3,1,4
133759,3,13,4,11
133761,0,2,1,3
133763,0,2,1,3
133765,1,1,2,1
133767,33,53,34,21
133769,43,66,44,24
133771,1563,2900,1564,1338
133773,1,5,2,5
133775,0,4,1,5
133778,5,11,6,7
133780,13,26,14,14
133782,15,160,16,146
133784,0,5,1,6
133788,0,2,1,3
133790,1,1,2,1
133792,1,4,2,4
133794,1,3,2,3
133796,0,1,1,2
133798,71,301,72,231
133800,0,2,1,3
133802,140,325,141,186
133804,0,5,1,6
133806,3,15,4,13
133808,4,6,5,3
133810,1,4,2,4
133812,0,1,1,2
133814,3,6,4,4
133816,1,3,2,3
133818,0,2,1,3
133820,0,2,1,3
133822,2,10,3,9
133824,9,84,10,76
133826,0,7,1,8
133828,0,1,1,2
133830,0,4,1,5
133832,34,161,35,128
133835,1,3,2,3
133837,1,10,2,10
133841,1,1,2,1
133849,0,1,1,2
133851,1,3,2,3
133853,0,2,1,3
133857,1,1,2,1
133859,2,10,3,9
133861,1,3,2,3
133863,1,3,2,3
133865,2,4,3,3
133867,29,107,30,79
133869,14,61,15,48
133871,1,9,2,9
133873,9,35,10,27
133875,1,5,2,5
133877,0,1,1,2
133879,3,10,4,8
133881,4,9,5,6
133883,1,6,2,6
133885,8,18,9,11
133887,6,18,7,13
133889,1,1,2,1
133891,5,8,6,4
133893,5,13,6,9
133895,0,3,1,4
133897,2,10,3,9
133900,1,1,2,1
133902,0,1,1,2
133909,0,2,1,3
133911,0,2,1,3
133915,0,2,1,3
133917,0,1,1,2
133919,0,1,1,2
133921,0,1,1,2
133923,0,2,1,3
133925,0,2,1,3
133929,0,1,1,2
133933,1,6,2,6
133935,0,2,1,3
133939,0,2,1,3
133941,0,2,1,3
133943,1,1,2,1
133945,20,70,21,51
133949,0,1,1,2
133951,0,1,1,2
133955,0,1,1,2
133957,0,1,1,2
133959,2,2,3,1
133961,1,1,2,1
133964,2,6,3,5
133966,2,5,3,4
133968,0,1,1,2
133970,1,3,2,3
133974,1,4,2,4
133976,0,5,1,6
133980,0,1,1,2
133982,0,1,1,2
133984,0,1,1,2
133986,0,1,1,2
133988,4,13,5,10
133990,0,9,1,10
133992,0,1,1,2
133994,1,2,2,2
134002,0,1,1,2
134004,1,4,2,4
134006,0,2,1,3
134011,1,4,2,4
134013,3,20,4,18
134015,0,3,1,4
134017,0,1,1,2
134019,2,7,3,6
134021,39,81,40,43
134023,11,24,12,14
134025,0,1,1,2
134027,0,2,1,3
134029,3,7,4,5
134033,2,3,3,2
134035,1,7,2,7
134037,4,7,5,4
134039,1,2,2,2
134041,59,88,60,30
134043,7,13,8,7
134045,7,16,8,10
134057,0,1,1,2
134059,2,5,3,4
134061,1,2,2,2
134063,0,1,1,2
134065,0,1,1,2
134071,0,4,1,5
134073,10,21,11,12
134075,1,2,2,2
134077,11,18,12,8
134079,6,12,7,7
134081,0,5,1,6
134083,25,40,26,16
134085,12,24,13,13
134087,7,18,8,12
134089,11,15,12,5
134091,1,3,2,3
134093,14,34,15,21
134095,23,35,24,13
134097,2,5,3,4
134099,9,22,10,14
134101,10,32,11,23
134103,0,2,1,3
134105,5,13,6,9
134107,18,32,19,15
134109,94,149,95,56
134111,3,5,4,3
134115,14,24,15,11
134117,3,30,4,28
134120,2,5,3,4
134122,0,8,1,9
134124,1,5,2,5
134126,0,9,1,10
134128,0,1,1,2
134130,11779,16489,11780,4711
134132,0,1,1,2
134134,0,1,1,2
134142,0,3,1,4
134150,0,1,1,2
134152,1,3,2,3
134154,0,3,1,4
134156,0,2,1,3
134158,7,44,8,38
134160,1,2,2,2
134162,0,3,1,4
134164,0,5,1,6
134166,0,3,1,4
134168,3,8,4,6
134170,587,1104,588,518
134172,0,4,1,5
134174,0,2,1,3
134176,1,4,2,4
134178,13,29,14,17
134180,15,37,16,23
134182,14,40,15,27
134184,71,124,72,54
134186,0,1,1,2
134188,0,1,1,2
134194,0,1,1,2
134196,0,1,1,2
134202,0,1,1,2
134204,40,75,41,36
134206,3,9,4,7
134208,1,2,2,2
134210,0,3,1,4
134212,1,6,2,6
134214,256,561,257,306
134220,2,3,3,2
134222,0,2,1,3
134224,0,1,1,2
134226,0,2,1,3
134228,0,3,1,4
134230,26,49,27,24
134232,1,12,2,12
134234,14,28,15,15
134236,17,26,18,10
134238,3,10,4,8
134240,6,19,7,14
134242,1,3,2,3
134244,7,9,8,3
134246,39,147,40,109
134248,36,183,37,148
134250,27,54,28,28
134252,83,114,84,32
134254,0,1,1,2
134256,2,4,3,3
134260,0,2,1,3
134262,0,2,1,3
134264,0,1,1,2
134266,0,1,1,2
134268,1,4,2,4
134276,1,1,2,1
134278,0,4,1,5
134280,0,3,1,4
134282,0,1,1,2
134286,1,1,2,1
134290,0,6,1,7
134292,0,2,1,3
134294,0,1,1,2
134296,0,1,1,2
134298,0,4,1,5
134302,0,2,1,3
134304,1,2,2,2
134306,2,2,3,1
134310,1,1,2,1
134312,0,1,1,2
134322,0,1,1,2
134326,90,124,91,35
134328,0,1,1,2
134330,2,9,3,8
134332,16,34,17,19
134334,9,24,10,16
134336,3,8,4,6
134338,3,12,4,10
134340,2,6,3,5
134342,9,20,10,12
134344,3,12,4,10
134346,1,1,2,1
134348,17,30,18,14
134350,2,10,3,9
134352,0,6,1,7
134354,10,18,11,9
134356,4,7,5,4
134358,1,5,2,5
134360,1,1,2,1
134362,0,2,1,3
134366,1,2,2,2
134368,1199,2608,1200,1410
134370,3,13,4,11
134372,1,5,2,5
134374,53,121,54,69
134376,1,3,2,3
134378,14,28,15,15
134381,2,4,3,3
134383,4,6,5,3
134385,0,2,1,3
134387,1,1,2,1
134389,3,5,4,3
134391,0,1,1,2
134393,401,1442,402,1042
134395,1,3,2,3
134398,0,3,1,4
134402,0,1,1,2
134405,0,1,1,2
134407,1,3,2,3
134409,1,4,2,4
134411,0,1,1,2
134413,0,1,1,2
134415,0,2,1,3
134423,1,5,2,5
134425,1,2,2,2
134427,2,5,3,4
134429,0,1,1,2
134433,1,1,2,1
134437,0,1,1,2
134443,0,1,1,2
134445,0,3,1,4
134447,1,5,2,5
134449,2,7,3,6
134451,0,2,1,3
134453,0,2,1,3
134455,0,1,1,2
134459,0,1,1,2
134463,0,1,1,2
134465,0,1,1,2
134467,0,1,1,2
134469,0,3,1,4
134471,0,1,1,2
134473,0,1,1,2
134475,0,2,1,3
134479,3,4,4,2
134485,1,1,2,1
134487,0,2,1,3
134491,0,1,1,2
134495,0,1,1,2
134497,0,1,1,2
134499,1,16,2,16
134501,0,1,1,2
134503,1,8,2,8
134505,1,3,2,3
134507,0,1,1,2
134509,0,14,1,15
134511,1,3,2,3
134513,0,1,1,2
134515,3,23,4,21
134517,5,31,6,27
134519,6,18,7,13
134521,8,15,9,8
134524,9,19,10,11
134526,0,2,1,3
134528,64,366,65,303
134530,1,4,2,4
134532,5,9,6,5
134534,0,1,1,2
134536,2,6,3,5
134538,1,8,2,8
134540,0,2,1,3
134542,0,1,1,2
134549,2,6,3,5
134551,0,1,1,2
134553,0,1,1,2
134555,2,9,3,8
134557,0,2,1,3
134559,0,1,1,2
134563,2,12,3,11
134565,5,14,6,10
134567,1,2,2,2
134569,23,107,24,85
134571,3,10,4,8
134573,1,2,2,2
134575,4,31,5,28
134577,0,3,1,4
134579,15,28,16,14
134581,0,3,1,4
134583,10,23,11,14
134585,4,12,5,9
134587,6,30,7,25
134589,1,4,2,4
134591,3,3,4,1
134593,3,7,4,5
134595,0,2,1,3
134597,2,4,3,3
134599,3,5,4,3
134601,18,49,19,32
134603,2,10,3,9
134605,1,3,2,3
134607,3,3,4,1
134609,1,3,2,3
134611,3,6,4,4
134613,3,4,4,2
134615,3,7,4,5
134617,0,2,1,3
134619,1,8,2,8
134621,22,38,23,17
134623,0,1,1,2
134625,2,10,3,9
134627,3,3,4,1
134629,3,13,4,11
134631,2,3,3,2
134633,1,1,2,1
134635,0,3,1,4
134637,1,1,2,1
134639,1,1,2,1
134641,2,6,3,5
134643,3,17,4,15
134645,1,2,2,2
134647,0,1,1,2
134649,1,2,2,2
134651,2,7,3,6
134653,2,3,3,2
134655,0,1,1,2
134657,3,9,4,7
134659,13,27,14,15
134661,4,7,5,4
134664,1,5,2,5
134666,0,3,1,4
134673,1,2,2,2
134676,0,1,1,2
134678,1,5,2,5
134680,48,88,49,41
134684,6,8,7,3
134687,0,1,1,2
134693,1,2,2,2
134695,1,1,2,1
134700,0,3,1,4
134702,1,3,2,3
134704,10,43,11,34
134706,6,22,7,17
134708,5,20,6,16
134710,3,6,4,4
134712,2,10,3,9
134714,0,1,1,2
134720,1,2,2,2
134722,3,8,4,6
134726,0,1,1,2
134728,0,1,1,2
134730,0,1,1,2
134743,2,4,3,3
134745,1,4,2,4
134747,2,16,3,15
134749,0,3,1,4
134751,29,54,30,26
134753,0,1,1,2
134755,1,2,2,2
134757,2,2,3,1
134759,2,4,3,3
134761,0,2,1,3
134763,0,2,1,3
134765,0,2,1,3
134767,0,1,1,2
134771,0,1,1,2
134775,15,58,16,44
134777,10,27,11,18
134779,3,14,4,12
134781,5,15,6,11
134783,78,314,79,237
134785,3,11,4,9
134789,1,3,2,3
134791,1,7,2,7
134794,0,3,1,4
134796,62,86,63,25
134798,0,2,1,3
134800,1,11,2,11
134802,3,11,4,9
134804,0,2,1,3
134806,0,1,1,2
134808,1,5,2,5
134810,1,4,2,4
134812,2,8,3,7
134815,0,4,1,5
134817,2,6,3,5
134819,5,17,6,13
134821,9,25,10,17
134823,1,6,2,6
134827,1,7,2,7
134829,3,6,4,4
134831,1,8,2,8
134833,6,23,7,18
134835,0,3,1,4
134838,3,7,4,5
134840,0,1,1,2
134843,5,15,6,11
134845,0,1,1,2
134847,2,13,3,12
134849,184,248,185,65
134851,5,59,6,55
134853,9073,13580,9074,4508
134855,2,8,3,7
134857,0,2,1,3
134859,43,125,44,83
134861,14,32,15,19
134863,1,3,2,3
134865,0,7,1,8
134867,27,54,28,28
134869,1,4,2,4
134871,7,15,8,9
134873,0,1,1,2
134875,0,1,1,2
134879,22,44,23,23
134881,193,376,194,184
134883,11,21,12,11
134886,0,2,1,3
134888,0,1,1,2
134896,0,2,1,3
134898,0,1,1,2
134900,0,2,1,3
134902,0,1,1,2
134904,0,2,1,3
134908,1,1,2,1
134912,1,1,2,1
134915,3,25,4,23
134917,2,9,3,8
134919,0,3,1,4
134921,3,6,4,4
134929,0,1,1,2
134931,0,2,1,3
134935,2,3,3,2
134937,2,3,3,2
134939,2,3,3,2
134941,2,4,3,3
134943,6,14,7,9
134945,14,51,15,38
134947,3,5,4,3
134949,1,1,2,1
134951,4,7,5,4
134953,2,3,3,2
134955,1,2,2,2
134957,2,5,3,4
134959,0,2,1,3
134963,0,3,1,4
134965,1,1,2,1
134967,0,2,1,3
134971,2,5,3,4
134973,0,3,1,4
134977,0,1,1,2
134979,0,4,1,5
134981,0,1,1,2
134985,1,2,2,2
134991,0,2,1,3
135003,0,2,1,3
135005,1,2,2,2
135007,0,3,1,4
135009,0,3,1,4
135013,1,1,2,1
135015,1,7,2,7
135017,0,1,1,2
135019,0,1,1,2
135021,0,1,1,2
135023,5,11,6,7
135025,1,1,2,1
135031,9,10,10,2
135033,1,10,2,10
135035,0,1,1,2
135037,1,1,2,1
135039,0,1,1,2
135041,5,11,6,7
135049,1,3,2,3
135055,1,2,2,2
135057,2,3,3,2
135061,0,1,1,2
135065,1,2,2,2
135071,0,2,1,3
135073,0,1,1,2
135077,2,3,3,2
135079,0,1,1,2
135081,1,2,2,2
135083,1,2,2,2
135087,0,1,1,2
135095,1,2,2,2
135097,0,1,1,2
135099,1,2,2,2
135103,0,1,1,2
135105,0,1,1,2
135113,2,5,3,4
135117,4,10,5,7
135119,3,7,4,5
135121,1,4,2,4
135123,2,3,3,2
135125,0,2,1,3
135127,24,65,25,42
135129,2,2,3,1
135131,2,10,3,9
135133,1687,4050,1688,2364
135135,24,72,25,49
135137,182,1058,183,877
135141,308,912,309,605
135143,2315,4409,2316,2095
135147,3,13,4,11
135151,1,2,2,2
135153,0,3,1,4
135155,0,5,1,6
135157,3,6,4,4
135159,0,2,1,3
135161,0,1,1,2
135164,0,2,1,3
135166,25,38,26,14
135168,6,16,7,11
135170,5,8,6,4
135172,2,7,3,6
135174,1,1,2,1
135176,1,2,2,2
135178,4,14,5,11
135180,4,6,5,3
135182,11,16,12,6
135184,7,26,8,20
135186,0,4,1,5
135188,0,6,1,7
135190,10,19,11,10
135192,1,6,2,6
135194,3,6,4,4
135196,0,2,1,3
135198,4,9,5,6
135200,1,1,2,1
135202,11,21,12,11
135204,9,21,10,13
135206,2,8,3,7
135208,0,2,1,3
135210,3,5,4,3
135212,5,11,6,7
135214,2,4,3,3
135216,14,141,15,128
135218,0,2,1,3
135220,3,5,4,3
135222,1,1,2,1
135224,3,8,4,6
135226,1,5,2,5
135228,6,7,7,2
135230,1,4,2,4
135232,1,1,2,1
135234,0,1,1,2
135236,1,2,2,2
135238,1,2,2,2
135240,8,15,9,8
135242,5,13,6,9
135244,0,6,1,7
135246,1,3,2,3
135248,8,38,9,31
135250,1,7,2,7
135252,0,5,1,6
135256,1,5,2,5
135258,3,5,4,3
135260,1,11,2,11
135262,2,4,3,3
135264,21,52,22,32
135266,16,41,17,26
135268,17,33,18,17
135270,4,16,5,13
135272,3,12,4,10
135274,13,39,14,27
135276,2,10,3,9
135278,9,44,10,36
135280,0,12,1,13
135282,2,7,3,6
135286,0,1,1,2
135288,203,563,204,361
135290,7,19,8,13
135292,1,3,2,3
135294,2,4,3,3
135296,4,10,5,7
135298,0,2,1,3
135300,1,4,2,4
135304,1,2,2,2
135310,1,1,2,1
135312,0,2,1,3
135314,0,1,1,2
135316,1,7,2,7
135334,1,1,2,1
135336,0,1,1,2
135338,1,1,2,1
135340,1,1,2,1
135344,0,1,1,2
135348,1,3,2,3
135350,1,1,2,1
135362,0,1,1,2
135364,0,1,1,2
135370,0,1,1,2
135374,0,1,1,2
135378,0,4,1,5
135380,1,5,2,5
135384,0,2,1,3
135388,2,9,3,8
135398,1,4,2,4
135400,0,1,1,2
135404,0,1,1,2
135406,1,3,2,3
135408,0,2,1,3
135410,2,5,3,4
135412,1,4,2,4
135414,0,2,1,3
135416,1,1,2,1
135420,1,5,2,5
135422,1,1,2,1
135424,1,3,2,3
135426,285,891,286,607
135430,4,11,5,8
135432,1,4,2,4
135434,1,2,2,2
135436,511,1623,512,1113
135438,0,2,1,3
135440,8,14,9,7
135442,44,79,45,36
135444,7,16,8,10
135452,1,6,2,6
135454,2,19,3,18
135456,155,212,156,58
135460,1,4,2,4
135462,7,16,8,10
135464,0,4,1,5
135466,0,1,1,2
135468,1,2,2,2
135470,1,4,2,4
135472,1,8,2,8
135474,0,2,1,3
135476,3,4,4,2
135478,0,1,1,2
135480,2,8,3,7
135484,5,16,6,12
135486,0,1,1,2
135488,3,18,4,16
135490,1,8,2,8
135492,13,14,14,2
135494,5,7,6,3
135498,11,17,12,7
135500,4,20,5,17
135502,40,69,41,30
135504,51,112,52,62
135506,6,17,7,12
135508,2,24,3,23
135510,3,5,4,3
135512,17,37,18,21
135514,4,5,5,2
135516,1,7,2,7
135518,278,808,279,531
135520,3,21,4,19
135524,0,1,1,2
135526,0,1,1,2
135528,9,31,10,23
135530,50,252,51,203
135532,180,628,181,449
135534,97,387,98,291
135536,640,3138,641,2499
135539,0,9,1,10
135541,4,8,5,5
135543,0,1,1,2
135545,1,3,2,3
135547,1,4,2,4
135549,1,3,2,3
135551,0,3,1,4
135553,2,8,3,7
135555,1,15,2,15
135557,6,22,7,17
135559,0,2,1,3
135561,0,2,1,3
135565,0,1,1,2
135567,272,1246,273,975
135569,1343,2979,1344,1637
135571,0,1,1,2
135573,1,3,2,3
135575,1,3,2,3
135577,0,6,1,7
135579,3,7,4,5
135581,1,5,2,5
135583,1,4,2,4
135585,7,11,8,5
135587,1,4,2,4
135589,3,11,4,9
135591,1,4,2,4
135593,2,8,3,7
135595,1,9,2,9
135597,5,31,6,27
135599,3,29,4,27
135601,17,36,18,20
135603,15,24,16,10
135605,1,4,2,4
135607,1,7,2,7
135609,0,1,1,2
135611,0,1,1,2
135613,2,9,3,8
135615,0,2,1,3
135617,0,2,1,3
135619,3,12,4,10
135621,2,7,3,6
135623,17,33,18,17
135625,10,66,11,57
135627,4,20,5,17
135629,0,5,1,6
135631,0,3,1,4
135633,0,8,1,9
135635,0,2,1,3
135637,1,4,2,4
135639,1,3,2,3
135641,0,3,1,4
135643,9,49,10,41
135645,0,1,1,2
135647,0,3,1,4
135649,1,6,2,6
135651,0,2,1,3
135653,4,10,5,7
135655,3,17,4,15
135657,2,3,3,2
135659,3,7,4,5
135663,0,2,1,3
135667,0,1,1,2
135669,2,6,3,5
135671,1,3,2,3
135673,1,4,2,4
135677,1,5,2,5
135679,1,6,2,6
135681,2,4,3,3
135683,0,1,1,2
135687,0,2,1,3
135691,0,1,1,2
135693,13,39,14,27
135695,19,35,20,17
135697,7,12,8,6
135699,1,4,2,4
135701,4,15,5,12
135703,0,3,1,4
135706,1,4,2,4
135709,1,1,2,1
135711,1,4,2,4
135713,1,1,2,1
135715,5,10,6,6
135717,6,11,7,6
135719,1,3,2,3
135725,3,6,4,4
135727,8,13,9,6
135729,2,11,3,10
135731,1,1,2,1
135733,3,3,4,1
135735,2,4,3,3
135737,1,2,2,2
135739,1,1,2,1
135741,1,8,2,8
135743,1,6,2,6
135745,3,8,4,6
135747,2,7,3,6
135749,0,5,1,6
135751,4,11,5,8
135753,39,65,40,27
135755,1,2,2,2
135757,1,2,2,2
135759,8,18,9,11
135761,7,15,8,9
135763,9,17,10,9
135765,9,25,10,17
135767,11,19,12,9
135769,7,22,8,16
135771,2,11,3,10
135773,2,3,3,2
135775,2,6,3,5
135777,13,24,14,12
135779,9,13,10,5
135781,6,6,7,1
135783,8,14,9,7
135785,3,7,4,5
135787,7,14,8,8
135789,5,10,6,6
135791,3,11,4,9
135793,0,1,1,2
135795,6,17,7,12
135797,4,15,5,12
135799,1,14,2,14
135801,0,3,1,4
135803,1,19,2,19
135805,4,9,5,6
135807,0,3,1,4
135809,1,4,2,4
135811,4,6,5,3
135813,0,5,1,6
135815,1,2,2,2
135817,2,8,3,7
135819,0,2,1,3
135821,0,3,1,4
135823,6,45,7,40
135825,7,22,8,16
135827,0,1,1,2
135829,12,38,13,27
135831,8,32,9,25
135833,0,1,1,2
135835,0,1,1,2
135837,0,3,1,4
135839,8,14,9,7
135841,6,11,7,6
135844,1,2,2,2
135846,1,4,2,4
135848,12,42,13,31
135850,2,12,3,11
135852,3,20,4,18
135854,9,13,10,5
135856,1,3,2,3
135859,1,9,2,9
135861,367,1373,368,1007
135863,2,6,3,5
135865,2,8,3,7
135867,50,69,51,20
135869,0,1,1,2
135871,1,5,2,5
135873,2,2,3,1
135875,56,87,57,32
135877,4,27,5,24
135881,6,9,7,4
